merchant_id,gender,business_size_idx,daily_thrift_freq,cash_out_freq,avg_txn_value,account_age_months,repaid
MERCH_11954,M,2,2,1.41,6769.52,35,0
MERCH_11955,M,1,0,0.0,13445.39,5,0
MERCH_11956,F,1,2,0.85,414.62,35,1
MERCH_11957,F,1,2,1.43,4663.27,3,0
MERCH_11958,F,0,6,5.19,3501.01,32,1
MERCH_11959,M,0,8,3.39,2874.54,30,1
MERCH_11960,F,2,2,1.36,9784.06,29,1
MERCH_11961,F,0,5,4.34,1264.51,26,1
MERCH_11962,M,0,5,2.01,2643.3,25,0
MERCH_11963,F,0,3,1.66,5124.72,12,1
MERCH_11964,F,1,1,0.91,5053.72,18,1
MERCH_11965,F,0,7,3.11,2539.51,26,1
MERCH_11966,F,0,5,3.67,3453.88,15,1
MERCH_11967,F,0,3,2.04,1303.69,5,1
MERCH_11968,F,0,10,4.83,745.65,33,1
MERCH_11969,F,2,1,0.42,4635.66,9,0
MERCH_11970,F,2,4,2.71,10770.52,32,1
MERCH_11971,M,1,1,0.8,3999.52,13,0
MERCH_11972,F,0,2,0.99,896.81,28,1
MERCH_11973,F,2,2,1.56,12083.7,23,0
MERCH_11974,F,1,2,1.4,3200.46,24,1
MERCH_11975,M,0,2,1.19,9321.34,31,1
MERCH_11976,F,2,3,2.3,14933.65,5,0
MERCH_11977,F,1,3,1.52,20245.61,2,0
MERCH_11978,M,1,2,1.3,8155.87,30,1
MERCH_11979,M,1,1,0.7,3858.15,5,0
MERCH_11980,F,0,1,0.65,5231.58,10,0
MERCH_11981,M,0,3,1.86,821.96,7,0
MERCH_11982,F,1,1,0.81,1086.72,29,1
MERCH_11983,F,0,6,4.57,3268.7,32,1
MERCH_11984,F,0,5,3.76,664.89,27,1
MERCH_11985,F,1,0,0.0,6743.79,1,0
MERCH_11986,M,1,0,0.0,6420.93,20,0
MERCH_11987,F,0,3,2.14,4362.83,34,1
MERCH_11988,F,1,1,0.59,2320.28,26,0
MERCH_11989,M,1,5,4.14,1683.04,23,1
MERCH_11990,M,1,1,0.48,6020.23,33,0
MERCH_11991,F,0,2,1.36,96.67,1,0
MERCH_11992,F,0,6,4.13,3087.76,3,1
MERCH_11993,F,0,4,3.76,2876.61,35,1
MERCH_11994,M,0,5,4.73,2916.64,35,1
MERCH_11995,M,0,2,1.68,1974.45,13,1
MERCH_11996,M,0,5,3.3,7986.19,33,1
MERCH_11997,F,0,8,5.61,3341.61,13,1
MERCH_11998,F,2,0,0.0,12089.74,22,0
MERCH_11999,F,0,7,5.99,1441.29,5,1
MERCH_12000,F,1,0,0.0,6107.52,17,0
MERCH_12001,F,1,3,2.47,3350.37,10,1
MERCH_12002,M,0,6,2.86,2645.64,27,1
MERCH_12003,F,2,3,1.86,3406.36,15,0
MERCH_12004,F,1,2,1.39,12337.37,9,0
MERCH_12005,M,0,4,1.87,2338.36,7,1
MERCH_12006,F,1,4,2.41,129.2,10,1
MERCH_12007,M,0,3,1.34,1038.32,13,0
MERCH_12008,F,1,1,0.93,18939.71,16,0
MERCH_12009,F,0,6,4.88,6616.71,34,1
MERCH_12010,F,1,1,0.74,10990.42,8,1
MERCH_12011,F,0,4,2.05,2029.31,31,1
MERCH_12012,M,1,3,1.75,17209.42,28,1
MERCH_12013,F,0,6,2.88,2155.41,7,1
MERCH_12014,F,1,3,2.08,16601.29,34,1
MERCH_12015,F,1,2,1.7,7891.65,33,0
MERCH_12016,F,0,3,1.23,1870.83,4,0
MERCH_12017,M,1,1,0.46,12289.42,26,1
MERCH_12018,F,0,5,2.63,915.69,2,1
MERCH_12019,M,2,0,0.0,3410.98,32,0
MERCH_12020,M,0,6,5.35,611.32,2,1
MERCH_12021,F,1,2,1.63,10100.42,26,0
MERCH_12022,M,1,0,0.0,6793.97,27,0
MERCH_12023,F,0,6,2.75,13355.79,15,0
MERCH_12024,F,0,3,2.45,3457.1,21,1
MERCH_12025,F,0,5,2.29,1822.73,27,1
MERCH_12026,M,1,3,1.77,6392.23,34,1
MERCH_12027,M,0,4,2.28,2870.35,11,0
MERCH_12028,F,1,5,2.99,4340.36,23,1
MERCH_12029,M,1,2,1.16,462.61,22,1
MERCH_12030,F,0,6,4.94,618.61,23,1
MERCH_12031,F,1,1,0.49,4845.18,1,0
MERCH_12032,F,0,7,6.06,443.93,12,1
MERCH_12033,M,0,4,3.49,2392.52,25,1
MERCH_12034,F,1,1,0.67,14802.8,6,1
MERCH_12035,F,0,4,1.83,1145.76,34,0
MERCH_12036,F,0,1,0.72,1657.55,28,1
MERCH_12037,F,2,1,0.85,6330.2,25,0
MERCH_12038,F,0,4,2.24,1854.31,18,1
MERCH_12039,F,2,4,3.44,7241.06,1,1
MERCH_12040,M,2,3,2.32,764.92,32,1
MERCH_12041,F,0,5,4.71,5300.81,29,1
MERCH_12042,F,0,6,5.12,1977.72,20,1
MERCH_12043,F,1,3,1.53,3130.23,13,0
MERCH_12044,M,0,2,1.29,2992.8,12,0
MERCH_12045,M,0,0,0.0,4755.5,8,0
MERCH_12046,F,1,3,1.31,2647.67,8,0
MERCH_12047,M,0,5,3.94,3088.05,18,1
MERCH_12048,F,2,1,0.9,17768.5,21,0
MERCH_12049,F,0,4,3.74,5954.68,28,1
MERCH_12050,F,0,8,4.39,4179.95,31,1
MERCH_12051,F,0,3,1.53,1471.63,15,1
MERCH_12052,F,2,1,0.71,2784.47,33,0
MERCH_12053,M,1,1,0.51,3404.79,23,0
MERCH_12054,M,1,1,0.56,17581.11,16,0
MERCH_12055,M,0,4,3.44,3649.27,24,1
MERCH_12056,F,0,2,1.69,4277.6,21,1
MERCH_12057,F,0,5,4.46,2273.86,8,1
MERCH_12058,M,0,5,3.33,294.96,17,1
MERCH_12059,F,1,3,2.13,9167.38,15,1
MERCH_12060,F,1,1,0.82,3118.38,14,1
MERCH_12061,F,0,4,2.13,5031.89,20,1
MERCH_12062,M,2,0,0.0,3433.97,32,0
MERCH_12063,F,0,4,1.64,2794.41,11,1
MERCH_12064,F,2,2,1.68,11216.08,32,0
MERCH_12065,M,0,3,2.48,13584.5,4,1
MERCH_12066,F,0,6,3.4,2212.1,29,1
MERCH_12067,F,0,5,4.0,2291.18,5,1
MERCH_12068,F,0,7,3.62,5063.0,12,1
MERCH_12069,F,1,2,1.43,6006.4,23,0
MERCH_12070,M,0,3,2.36,1672.41,33,1
MERCH_12071,F,0,1,0.79,1321.78,16,1
MERCH_12072,F,1,1,0.94,7552.76,11,0
MERCH_12073,M,1,1,0.5,4532.74,8,1
MERCH_12074,M,1,3,1.99,18518.19,33,0
MERCH_12075,M,0,4,3.54,4161.53,34,1
MERCH_12076,F,1,3,2.13,8048.33,21,1
MERCH_12077,F,1,1,0.88,7467.86,17,1
MERCH_12078,M,0,2,1.28,1251.58,34,0
MERCH_12079,M,0,6,5.02,2259.29,3,0
MERCH_12080,F,0,3,2.64,2081.98,24,1
MERCH_12081,F,0,8,6.92,8166.32,22,1
MERCH_12082,F,0,4,3.52,1981.3,10,0
MERCH_12083,M,0,7,3.65,3451.99,5,0
MERCH_12084,F,1,1,0.64,10794.85,31,0
MERCH_12085,F,1,4,1.98,3026.78,24,1
MERCH_12086,F,2,4,2.0,5840.5,11,1
MERCH_12087,M,1,0,0.0,12259.69,14,0
MERCH_12088,M,0,7,6.5,898.1,4,1
MERCH_12089,F,2,2,1.45,28502.35,8,0
MERCH_12090,M,2,3,2.61,7906.1,7,0
MERCH_12091,M,0,2,1.83,1493.5,35,1
MERCH_12092,F,1,8,3.58,2194.72,32,0
MERCH_12093,F,2,2,0.98,20929.54,22,0
MERCH_12094,F,1,1,0.56,6155.34,22,1
MERCH_12095,M,2,1,0.74,10208.56,26,1
MERCH_12096,F,0,1,0.43,845.86,29,1
MERCH_12097,F,0,2,1.67,1311.14,4,1
MERCH_12098,M,0,1,0.44,4847.6,31,1
MERCH_12099,F,1,3,1.46,20535.56,22,0
MERCH_12100,M,1,1,0.61,3312.65,8,1
MERCH_12101,F,2,1,0.71,9995.77,21,1
MERCH_12102,F,0,3,2.65,3291.46,15,1
MERCH_12103,M,0,6,5.58,4846.6,4,1
MERCH_12104,M,1,2,1.77,10612.19,5,0
MERCH_12105,F,1,2,0.92,12004.54,2,0
MERCH_12106,M,0,3,2.24,281.09,8,1
MERCH_12107,M,0,2,1.29,3214.93,4,0
MERCH_12108,F,1,2,0.94,2120.08,13,0
MERCH_12109,M,1,1,0.71,9022.53,14,0
MERCH_12110,F,0,8,4.77,5344.83,9,1
MERCH_12111,F,0,6,3.54,2839.56,28,1
MERCH_12112,F,2,5,2.26,12206.27,12,1
MERCH_12113,M,1,3,2.82,14093.36,28,1
MERCH_12114,M,0,4,3.2,4394.47,13,1
MERCH_12115,F,0,6,3.33,2999.56,21,1
MERCH_12116,F,1,0,0.0,9562.29,26,0
MERCH_12117,F,0,8,7.37,5203.02,25,1
MERCH_12118,F,0,3,2.54,10609.89,22,0
MERCH_12119,M,1,1,0.76,3659.99,8,1
MERCH_12120,M,0,7,4.25,1649.33,22,1
MERCH_12121,F,1,3,1.92,13334.66,13,1
MERCH_12122,M,0,4,2.6,8406.44,14,0
MERCH_12123,F,1,4,3.69,1746.48,18,1
MERCH_12124,M,0,6,4.91,712.92,33,1
MERCH_12125,M,0,2,1.12,2564.7,7,0
MERCH_12126,F,0,5,3.72,4644.54,10,1
MERCH_12127,F,2,3,2.18,7739.26,30,1
MERCH_12128,M,2,1,0.85,8522.23,34,1
MERCH_12129,F,0,4,1.81,1117.88,3,1
MERCH_12130,F,1,1,0.79,7231.9,12,1
MERCH_12131,F,1,2,1.16,4417.5,31,1
MERCH_12132,F,2,4,1.89,9327.41,23,1
MERCH_12133,F,0,3,2.41,2058.08,8,0
MERCH_12134,M,1,1,0.58,3633.84,1,0
MERCH_12135,M,0,6,4.81,7094.89,35,1
MERCH_12136,F,0,0,0.0,4056.64,15,0
MERCH_12137,M,2,1,0.94,9447.43,28,1
MERCH_12138,F,1,2,1.68,3920.72,12,1
MERCH_12139,M,0,3,1.68,4034.75,1,1
MERCH_12140,M,0,6,4.84,1022.57,11,0
MERCH_12141,F,1,5,2.37,3772.03,2,1
MERCH_12142,M,1,1,0.76,7201.76,35,0
MERCH_12143,F,0,3,1.3,2728.84,8,1
MERCH_12144,F,2,6,3.5,5033.78,31,1
MERCH_12145,M,0,4,3.75,567.05,21,1
MERCH_12146,F,0,7,3.27,1926.73,3,1
MERCH_12147,F,2,3,2.19,19631.53,25,0
MERCH_12148,F,0,6,2.63,372.13,28,1
MERCH_12149,M,0,2,1.54,3601.68,28,1
MERCH_12150,F,1,2,1.11,6327.0,2,1
MERCH_12151,F,1,2,1.14,2214.15,8,1
MERCH_12152,M,0,4,2.34,5940.39,1,0
MERCH_12153,M,2,2,1.03,4240.17,21,1
MERCH_12154,F,1,3,2.75,22322.79,15,1
MERCH_12155,F,0,4,3.59,2848.57,8,1
MERCH_12156,F,1,1,0.88,9335.76,22,1
MERCH_12157,F,0,8,3.67,2015.81,20,1
MERCH_12158,F,0,4,2.11,5063.31,13,1
MERCH_12159,M,1,3,2.21,6606.9,26,0
MERCH_12160,M,2,1,0.93,15799.26,7,1
MERCH_12161,F,0,7,5.13,3162.03,11,1
MERCH_12162,F,0,1,0.58,1974.95,31,0
MERCH_12163,M,0,4,3.4,452.06,34,1
MERCH_12164,F,0,2,0.95,6268.87,11,1
MERCH_12165,M,0,6,5.31,2752.02,24,0
MERCH_12166,F,0,3,2.81,1512.94,25,0
MERCH_12167,F,1,4,3.73,12393.82,33,1
MERCH_12168,M,0,7,3.37,3153.23,29,1
MERCH_12169,F,0,9,6.32,3158.77,21,1
MERCH_12170,M,1,2,1.44,37396.89,33,0
MERCH_12171,F,1,1,0.51,3840.48,6,0
MERCH_12172,F,0,5,3.5,4263.02,2,1
MERCH_12173,M,0,6,4.53,6186.64,30,1
MERCH_12174,F,1,1,0.58,6169.5,28,1
MERCH_12175,M,0,2,1.15,1228.03,32,0
MERCH_12176,F,0,4,1.73,2026.43,27,1
MERCH_12177,F,1,3,2.78,9339.74,22,1
MERCH_12178,M,0,3,2.53,5540.05,15,0
MERCH_12179,F,0,1,0.82,1363.04,7,0
MERCH_12180,F,0,4,1.65,2036.18,31,1
MERCH_12181,F,0,5,3.72,4228.73,30,1
MERCH_12182,F,0,6,3.0,4766.91,14,0
MERCH_12183,F,2,2,1.53,15331.28,34,0
MERCH_12184,M,0,2,1.48,626.92,27,1
MERCH_12185,M,0,3,2.61,9348.24,23,1
MERCH_12186,M,0,9,4.86,1703.81,3,0
MERCH_12187,M,2,1,0.42,27480.34,5,0
MERCH_12188,M,1,1,0.9,30693.64,30,0
MERCH_12189,M,0,7,6.3,506.47,7,1
MERCH_12190,F,2,2,1.3,12408.04,18,1
MERCH_12191,M,0,5,2.21,1884.84,10,1
MERCH_12192,M,0,3,2.02,2572.67,34,0
MERCH_12193,F,0,2,1.38,4784.17,33,1
MERCH_12194,F,0,2,1.7,993.92,32,1
MERCH_12195,F,0,6,4.77,1799.67,31,1
MERCH_12196,F,1,5,2.19,12073.95,28,1
MERCH_12197,M,0,3,2.36,3285.36,4,1
MERCH_12198,F,1,1,0.47,14235.29,15,0
MERCH_12199,F,0,3,1.35,1737.68,2,1
MERCH_12200,M,0,3,1.86,929.75,23,1
MERCH_12201,F,0,5,2.21,10030.45,23,1
MERCH_12202,F,2,1,0.86,3826.87,35,1
MERCH_12203,F,0,0,0.0,1083.3,27,1
MERCH_12204,M,1,0,0.0,4128.73,26,1
MERCH_12205,M,0,5,3.59,2905.83,34,1
MERCH_12206,F,0,7,6.57,3083.85,13,1
MERCH_12207,M,0,1,0.9,653.91,10,1
MERCH_12208,F,0,6,5.2,1168.69,26,1
MERCH_12209,M,0,2,1.22,5165.95,4,1
MERCH_12210,M,0,4,1.92,1941.79,18,1
MERCH_12211,M,1,3,2.18,9608.74,35,0
MERCH_12212,F,0,8,5.14,1234.62,17,1
MERCH_12213,M,1,0,0.0,11243.06,27,1
MERCH_12214,M,0,2,0.91,1184.21,8,1
MERCH_12215,F,1,2,1.28,2564.11,13,1
MERCH_12216,M,1,2,1.52,985.2,22,0
MERCH_12217,F,0,3,2.23,2475.32,30,1
MERCH_12218,M,0,4,3.3,3880.44,35,1
MERCH_12219,F,1,1,0.66,11855.39,4,0
MERCH_12220,M,2,1,0.58,8488.42,13,0
MERCH_12221,F,0,2,1.39,5098.55,6,1
MERCH_12222,F,0,1,0.94,720.13,18,1
MERCH_12223,F,2,2,0.85,2308.24,8,1
MERCH_12224,F,0,4,2.76,1083.15,20,1
MERCH_12225,F,1,3,1.74,5466.58,21,1
MERCH_12226,F,0,1,0.46,2405.64,32,0
MERCH_12227,F,0,3,1.92,5429.38,32,1
MERCH_12228,F,1,2,1.51,5839.8,2,1
MERCH_12229,F,1,0,0.0,12407.8,2,0
MERCH_12230,M,0,5,2.08,3608.75,32,1
MERCH_12231,F,0,10,7.19,5410.62,22,1
MERCH_12232,M,1,0,0.0,10262.15,26,0
MERCH_12233,M,1,0,0.0,16976.7,10,0
MERCH_12234,M,0,5,2.86,337.09,5,0
MERCH_12235,F,1,1,0.87,5973.74,12,1
MERCH_12236,M,1,0,0.0,1453.97,32,0
MERCH_12237,F,1,1,0.59,3238.25,18,1
MERCH_12238,F,1,2,1.23,3041.22,10,0
MERCH_12239,F,0,5,3.7,5644.12,23,1
MERCH_12240,M,1,0,0.0,6284.61,1,0
MERCH_12241,F,1,1,0.8,27964.04,18,0
MERCH_12242,F,0,3,2.44,1947.09,30,1
MERCH_12243,M,0,4,2.02,445.18,19,1
MERCH_12244,M,0,5,4.51,1815.41,17,1
MERCH_12245,F,1,4,2.51,10369.71,28,1
MERCH_12246,F,0,3,1.22,3008.47,22,1
MERCH_12247,M,1,2,1.53,7463.26,32,0
MERCH_12248,F,2,1,0.73,9541.81,25,0
MERCH_12249,F,1,3,1.41,14197.34,9,0
MERCH_12250,F,2,3,2.78,522.33,1,1
MERCH_12251,M,2,2,1.42,8193.44,29,0
MERCH_12252,M,0,3,1.97,1002.75,15,1
MERCH_12253,M,1,1,0.62,11458.46,29,0
MERCH_12254,M,0,6,3.09,1140.4,21,1
MERCH_12255,F,2,1,0.92,3492.79,12,0
MERCH_12256,F,0,8,6.29,698.92,26,1
MERCH_12257,F,2,1,0.71,7736.74,31,0
MERCH_12258,F,1,2,1.49,1322.16,35,1
MERCH_12259,F,1,1,0.86,2075.38,14,1
MERCH_12260,M,0,8,6.0,2620.74,7,1
MERCH_12261,F,0,5,2.32,2006.38,3,1
MERCH_12262,M,1,0,0.0,5963.04,4,0
MERCH_12263,F,0,5,3.55,308.51,2,1
MERCH_12264,F,1,5,4.66,7886.8,35,1
MERCH_12265,F,0,4,3.21,2802.29,33,1
MERCH_12266,F,1,2,1.18,15120.62,13,0
MERCH_12267,M,0,5,2.37,3564.8,7,1
MERCH_12268,F,1,2,1.33,2901.78,27,0
MERCH_12269,F,1,2,1.55,2846.59,3,1
MERCH_12270,F,0,2,1.0,5320.75,17,1
MERCH_12271,F,0,6,4.54,4749.47,25,1
MERCH_12272,F,0,4,3.42,2234.99,30,1
MERCH_12273,M,1,1,0.49,11755.31,14,0
MERCH_12274,M,1,1,0.79,13172.0,29,1
MERCH_12275,F,1,1,0.44,1673.81,5,0
MERCH_12276,M,1,3,1.21,2427.32,7,0
MERCH_12277,F,0,1,0.42,1714.91,19,1
MERCH_12278,F,0,5,3.74,5383.07,33,1
MERCH_12279,F,0,8,7.48,7503.49,21,1
MERCH_12280,F,0,1,0.82,2779.27,21,1
MERCH_12281,F,2,1,0.54,2713.35,17,1
MERCH_12282,F,2,1,0.44,3143.67,23,1
MERCH_12283,F,0,5,3.7,1812.0,27,1
MERCH_12284,F,1,2,0.8,5347.68,31,1
MERCH_12285,F,1,4,3.34,3032.06,15,1
MERCH_12286,M,0,4,2.13,1969.97,1,1
MERCH_12287,F,0,3,1.69,350.92,20,0
MERCH_12288,F,0,5,2.95,2072.43,34,1
MERCH_12289,F,1,4,3.28,3713.66,1,1
MERCH_12290,F,2,2,1.09,3566.48,32,1
MERCH_12291,F,1,0,0.0,10046.8,22,0
MERCH_12292,F,0,9,6.28,3475.61,29,1
MERCH_12293,F,0,3,1.96,1693.55,11,1
MERCH_12294,F,1,0,0.0,2387.6,33,1
MERCH_12295,F,1,4,2.18,7826.74,1,1
MERCH_12296,F,1,1,0.45,4931.93,9,0
MERCH_12297,F,1,1,0.7,12283.43,13,1
MERCH_12298,F,0,2,1.0,3314.55,24,1
MERCH_12299,F,1,3,1.88,11113.23,20,1
MERCH_12300,M,1,1,0.5,663.66,1,0
MERCH_12301,F,0,8,7.08,6752.87,35,1
MERCH_12302,F,1,2,1.16,8069.0,20,0
MERCH_12303,F,0,1,0.83,296.15,1,0
MERCH_12304,M,0,6,5.53,1872.11,6,0
MERCH_12305,F,0,5,4.59,2293.19,26,0
MERCH_12306,F,0,2,1.38,5645.59,29,1
MERCH_12307,F,0,2,1.88,3518.57,15,1
MERCH_12308,F,0,2,1.52,2962.48,19,0
MERCH_12309,F,1,2,0.94,7014.1,9,0
MERCH_12310,F,0,3,2.67,2012.02,17,1
MERCH_12311,M,0,4,2.63,528.86,32,1
MERCH_12312,F,0,5,2.42,2766.67,28,1
MERCH_12313,M,1,5,4.18,3050.63,15,1
MERCH_12314,M,0,4,2.97,1322.6,28,1
MERCH_12315,F,0,2,1.77,3621.42,9,0
MERCH_12316,F,2,3,2.57,3757.79,27,1
MERCH_12317,F,1,1,0.58,1004.99,19,1
MERCH_12318,F,2,0,0.0,5723.48,7,0
MERCH_12319,F,0,5,4.02,284.47,25,1
MERCH_12320,M,0,1,0.72,2472.5,30,1
MERCH_12321,M,1,0,0.0,11609.09,13,0
MERCH_12322,F,0,5,2.5,2036.62,2,0
MERCH_12323,F,0,4,1.93,443.37,18,1
MERCH_12324,M,0,1,0.72,4226.0,8,1
MERCH_12325,M,1,2,0.89,17774.45,20,0
MERCH_12326,M,0,3,1.54,1871.48,9,0
MERCH_12327,F,2,9,6.3,3964.71,13,1
MERCH_12328,F,2,0,0.0,1584.61,21,0
MERCH_12329,F,0,7,3.76,2540.26,28,1
MERCH_12330,F,1,3,2.7,15621.37,7,0
MERCH_12331,F,1,0,0.0,1649.78,31,1
MERCH_12332,F,1,0,0.0,725.45,23,1
MERCH_12333,M,0,2,1.77,1919.04,13,1
MERCH_12334,F,1,3,1.61,1682.0,2,0
MERCH_12335,F,0,8,5.79,2268.95,34,1
MERCH_12336,F,2,0,0.0,8555.66,5,0
MERCH_12337,F,0,0,0.0,2968.57,2,0
MERCH_12338,F,0,5,3.02,3562.44,34,1
MERCH_12339,F,1,1,0.54,20171.89,2,0
MERCH_12340,M,1,2,1.47,12586.95,20,1
MERCH_12341,F,1,2,1.62,13293.45,8,0
MERCH_12342,F,0,4,2.78,696.45,23,1
MERCH_12343,F,0,1,0.79,2443.87,16,1
MERCH_12344,M,2,2,1.26,16335.46,22,0
MERCH_12345,M,1,1,0.84,4349.33,8,1
MERCH_12346,M,1,1,0.72,12212.94,26,0
MERCH_12347,F,0,6,3.05,7898.89,23,1
MERCH_12348,F,0,4,3.56,999.49,16,1
MERCH_12349,F,1,2,1.72,1631.73,21,1
MERCH_12350,F,1,3,2.79,9085.76,29,1
MERCH_12351,M,0,2,1.43,2155.94,20,0
MERCH_12352,F,2,4,3.09,18958.98,12,1
MERCH_12353,M,1,1,0.87,2476.14,26,0
MERCH_12354,M,0,6,2.57,5285.07,3,1
MERCH_12355,F,0,10,9.02,2078.62,18,1
MERCH_12356,M,0,3,1.65,1262.27,1,1
MERCH_12357,F,1,1,0.43,7371.36,19,0
MERCH_12358,F,0,4,2.12,1707.09,13,0
MERCH_12359,F,0,6,4.33,2330.89,33,1
MERCH_12360,F,1,5,2.13,15339.08,30,1
MERCH_12361,F,0,3,1.2,8371.29,22,0
MERCH_12362,F,0,1,0.75,2194.94,27,1
MERCH_12363,F,0,5,3.25,3195.82,13,1
MERCH_12364,F,1,0,0.0,13815.1,8,0
MERCH_12365,F,1,1,0.54,9484.98,2,0
MERCH_12366,F,0,4,2.22,1341.45,19,1
MERCH_12367,F,1,2,0.89,8521.76,24,1
MERCH_12368,F,1,2,1.39,6447.3,5,1
MERCH_12369,M,0,8,4.81,290.8,8,1
MERCH_12370,M,0,3,1.76,62.38,20,0
MERCH_12371,M,0,4,2.61,2837.78,35,1
MERCH_12372,M,0,9,7.81,1119.2,2,1
MERCH_12373,F,1,1,0.46,14018.44,6,0
MERCH_12374,M,1,3,2.06,3878.67,16,1
MERCH_12375,F,0,3,1.52,1496.74,2,1
MERCH_12376,F,0,5,2.58,3917.1,14,1
MERCH_12377,M,0,0,0.0,1810.7,26,1
MERCH_12378,F,1,1,0.65,3224.22,20,0
MERCH_12379,M,0,1,0.67,3412.33,29,1
MERCH_12380,M,1,1,0.88,31512.37,4,0
MERCH_12381,M,0,2,1.78,1264.9,20,1
MERCH_12382,M,1,0,0.0,12807.7,24,0
MERCH_12383,F,2,3,1.66,11289.94,1,1
MERCH_12384,F,0,3,2.55,9166.87,25,1
MERCH_12385,F,0,5,4.18,5433.95,14,1
MERCH_12386,F,2,1,0.84,6970.05,35,1
MERCH_12387,F,0,8,3.27,3354.39,21,1
MERCH_12388,M,1,1,0.81,1291.41,23,1
MERCH_12389,M,0,4,3.48,6317.58,20,1
MERCH_12390,F,1,1,0.73,2091.38,26,0
MERCH_12391,F,0,2,1.63,3326.52,27,0
MERCH_12392,F,2,2,1.65,9938.18,14,0
MERCH_12393,F,1,2,1.36,11246.09,4,1
MERCH_12394,M,1,4,3.39,3107.58,26,0
MERCH_12395,F,1,2,1.67,6919.08,16,1
MERCH_12396,F,1,1,0.9,12095.1,20,1
MERCH_12397,F,0,4,3.63,3767.54,24,0
MERCH_12398,F,2,0,0.0,26269.8,10,0
MERCH_12399,F,2,3,1.25,18124.29,2,0
MERCH_12400,F,0,5,2.05,2117.36,9,1
MERCH_12401,F,2,3,2.75,6178.34,18,1
MERCH_12402,F,1,1,0.59,3648.53,30,0
MERCH_12403,F,1,4,2.43,11450.74,3,0
MERCH_12404,M,0,1,0.66,435.88,29,0
MERCH_12405,F,0,2,1.09,523.68,7,1
MERCH_12406,F,0,5,3.62,3544.65,25,1
MERCH_12407,F,0,5,4.16,5002.59,24,0
MERCH_12408,M,1,4,2.17,4121.16,6,0
MERCH_12409,F,0,4,3.23,4076.76,15,1
MERCH_12410,M,0,2,1.54,6788.26,15,0
MERCH_12411,F,2,2,1.38,14273.69,27,1
MERCH_12412,F,0,2,1.16,3186.6,21,0
MERCH_12413,F,0,4,3.52,3486.61,32,1
MERCH_12414,F,0,5,3.11,3932.37,32,0
MERCH_12415,M,0,1,0.61,2686.05,12,0
MERCH_12416,F,1,4,3.01,5236.35,9,0
MERCH_12417,F,1,4,3.62,8377.47,20,1
MERCH_12418,F,1,4,2.72,4990.62,15,1
MERCH_12419,F,0,8,6.38,4844.49,13,1
MERCH_12420,F,1,1,0.65,8087.4,8,0
MERCH_12421,F,0,7,3.64,1242.12,21,1
MERCH_12422,M,0,4,1.87,2105.02,25,0
MERCH_12423,F,0,7,3.32,1306.24,35,1
MERCH_12424,F,0,5,2.06,6955.39,30,1
MERCH_12425,M,0,2,1.41,4666.27,31,1
MERCH_12426,F,0,10,4.72,1845.25,6,1
MERCH_12427,M,2,0,0.0,4751.26,11,0
MERCH_12428,F,0,6,5.64,1822.75,8,1
MERCH_12429,M,0,4,2.69,708.81,8,1
MERCH_12430,F,0,4,2.59,2825.57,12,1
MERCH_12431,M,1,5,2.96,2561.22,3,0
MERCH_12432,M,0,5,3.75,2448.94,16,1
MERCH_12433,F,2,2,1.47,13875.66,27,0
MERCH_12434,M,2,0,0.0,19807.3,16,0
MERCH_12435,F,0,2,1.18,1663.39,5,1
MERCH_12436,F,0,5,3.77,1559.49,12,1
MERCH_12437,F,0,5,3.53,633.71,3,1
MERCH_12438,F,1,1,0.8,11723.87,35,0
MERCH_12439,F,0,6,5.51,2501.62,3,1
MERCH_12440,F,0,2,1.66,1338.75,31,0
MERCH_12441,F,0,6,3.4,1486.95,24,1
MERCH_12442,M,1,2,1.64,15799.56,29,1
MERCH_12443,M,0,6,3.89,208.82,33,1
MERCH_12444,F,0,7,5.79,5962.31,16,1
MERCH_12445,F,1,1,0.89,3585.34,33,1
MERCH_12446,F,1,1,0.54,12849.87,10,0
MERCH_12447,F,2,1,0.53,2725.19,30,0
MERCH_12448,F,0,2,1.28,3299.58,34,1
MERCH_12449,F,1,1,0.43,6433.68,35,1
MERCH_12450,F,1,2,1.55,17633.75,7,0
MERCH_12451,M,0,8,6.5,2070.88,6,1
MERCH_12452,F,1,3,1.77,18930.69,15,0
MERCH_12453,F,0,5,3.28,1808.46,32,0
MERCH_12454,F,2,1,0.72,12331.1,2,0
MERCH_12455,F,0,3,1.32,4738.59,32,1
MERCH_12456,F,1,3,2.37,6075.0,28,1
MERCH_12457,F,0,4,2.76,2546.83,21,1
MERCH_12458,F,2,3,2.23,2051.49,17,1
MERCH_12459,F,0,7,5.59,3081.89,19,1
MERCH_12460,M,2,2,1.54,12913.21,14,0
MERCH_12461,M,2,2,0.9,20213.78,34,0
MERCH_12462,F,0,3,2.49,4554.65,20,1
MERCH_12463,F,1,1,0.74,8584.0,21,0
MERCH_12464,F,2,1,0.79,5841.96,3,0
MERCH_12465,F,0,3,1.63,2371.49,14,0
MERCH_12466,F,0,2,1.04,2075.94,21,1
MERCH_12467,F,1,2,1.71,14829.5,27,1
MERCH_12468,F,0,7,4.3,5956.53,7,1
MERCH_12469,F,0,2,1.43,2050.64,29,1
MERCH_12470,F,0,3,2.11,3635.61,9,1
MERCH_12471,M,0,2,1.44,2258.86,15,0
